"@SRKsDeewani shona mai har bar sirf ek hi wish leke naya id khulta hu, aur khulne ke waqt mujhse mera dil (cont) http://t.co/JY2yvuyXY7",0
@AfrIsGroot #AfrikaansIsGroot2014 wat a show!!! Wow is al wat ek kan se!!! Super trots op afrikaans te wees!! Groter as laas jaar!!,3
Ek phuppo ka accident hua aj to dusri khala ki birthday start hogaye.,0
RT @YSaffia: @HillbillyBarby @brettmoore19 @SammyMBrito @CeceRome1401 @Kay_marie195 @kreyzytalk jus piece all EK n NR interviews,0
RT @GloryPhillips: We made all the way to the playoffs &amp; all through the playoffs. I'm so proud of ek,3
@tahamalik128 @biggboss @karishma_tanna  han wo end tk frnd rhengi may be coz kuch b ho wo ek dusre ka sth ni chordti,1
@K_MoranC ya yo tengo ek mio jojojo,3
"RT @YGoktimur: KabinedenBranslara 40BinEkAtama
böyle küçük ek atamalarla bizi susturamazlar.",3
Good Morning! seminar/EK na #studentcongress #JPIA #r4,3
"RT @GeersMerks: Class of 2015 took everyone by storm this year. Great football season EK. Once a falcon, always a falcon. #EKFootball #EKPr…",3
# wanner sien ek jou weer,3
Vader ek gee Misdaad aan U. Vader ons bind alle misdade en vra U persoonlike beskerming asb. Geen misdadiger mag... http://t.co/YhoHwKu6eG,3
RT @merrvemmm: Bikaç binlik ek atamayla geçiştirilmek istemiyoruz..Beklediğimize değsin KabinedenBranslara 40BinEkAtama @Ahmet_Davutoglu @R…,3
"KabinedenBranslara 40BinEkAtama
böyle küçük ek atamalarla bizi susturamazlar.",3
"RT @Poopalzai: this is not a tweet, this is art and you're a fart! 

RT @AyeshaShoukat99: Meri Khamoshi-e-Musalsal Ko,
Ek Musalsal Gila Sam…",3
RT @daninou972: Nonm ek fanm ka prend pié yo ansanm C LE BON! 😁 #CMS,3
"@AyeshaNaeem7 haha ek or problem
Meri class mai larkiyaan nahi hain thori bhejdo:p",1
"Pazartesi Günü Sirkeci PTT Önünde Açıklama Yapacağız

PTT Sirkeci Ek Hizmet Binası restorasyonunda çalışan ve... http://t.co/7GRGJiyJxc",3
RT @sailorsmoon: @MrPrince_Kumar bhai pranam... ek se badh ke ek dekhe par tum jaisa nahi....,0
"""Ai hoekom moet ek so suffer?"", nou so gat oor kop verlief op @JduPlessis na @AfrIsGroot Sal jou bystaan tot die laaste noot Jua! Altyd!!!",3
"RT @WantEktKlas: Elke nou en dan check ek op, op die mense wat ek haat. Net om te kyk of ek hulle nogsteeds haat.

Ek doen.",3
"RT @JihadiOnline: Kuchh log ek roz jo bichad jate hain
Woh hazaron ke aane se milte nahin. @ArsenalHindi http://t.co/sLxy2ULjAB",2
"eu to carente e preciso de carinho, ek",3
"RT @9ratna_9: INDIA KE SABSE BADE SUPER STARS APNA EGO BHULA KE EK DUSRE KE GALE MIL RAHE HAI..
#TO HUMARI AKKAD KISS BAAT KI??
#SRKiansSAL…",1
Ek sal hoog kan raak op diit wat ons het,3
"Mmkn so2al anty 4ayfa nafsel le? Fakra nafsk moza wal... — moza wala msh moza mal omk/ek y3ny 
[you like me on m... http://t.co/RBqiqWX7bh",3
@drake012 en ek movil?,3
@KapilSharmaK9 bhaiya life m koi saat dene vala nhi h isiliye ek umid s apko bolta hu.shayed kapil bhaiya life m thoda saat dede plz help me,2
"@BaeLessNess @PatrioticNoodle 
Hahaha haan koi pagal hi hoga jo kare ga.",1
"RT @teradevil5: Aankhon ko bhi le dooba Ye Dil ka
pagal-pan... Aate jaate jo milta hai
TUM-SA hi lagta hai... @a_jiyaa @musupp",1
Poo maalaiye - Pagal Nilavu,3
"@sharmilafaruqi @TenzilaMazhar 
jin larkiyon ko yaqeen ho jaye k unhein IK ka rishta nai mil sakta woh marvi memon ki tara pagal ho jati hen",2
@Nawabzadadanyal aaeee Pagal Hai kiya bhai,2
@alimaryamali10 mazak tha na pagal ok is ok..😉😉,1
"@nympho_neha yaha kiya tu Sab pagal ho jange Uske peche !
Mera hath us pe he aur Tumhare liye rub kr raha hon",1
@bharatmodi_ ye sale AAP wale to ekdam se pagal hai bhai.photoshop ki dukaan khol hai.kejri haar gya to ye jihad suru kar denge.,2
RT @Nadii____: @racng_is_pasion tm pagal HUI WI ho?😄😂😂😂,3
@nomagree lol this is what we call #love ;) Pagal Hai!! :D,1
@Raheela_Razi @vividsalim @mubasherlucman Pagal Pan ki Baat ha Khan ne Tax denay ko bi Mana kia tha Utility Bills denay ka bi Mana kia tha,0
@Luqman_sherry1 @safaa_khan321 @JunaidBaig18 buhahahah safaa se pochlo me tayar hun krane ko :p umer qaid ni hogi wo pagal :p,3
@Nadii____  Sabhi mujhy pagal boltay hain :),1
@kitkitandmalika nhi pagal Teacher hmare Baap ki jga hota hai..but his name is Zain Osmaan and he is soo cute..and i'm his fav student haha,1
Kisi ki Chahat Mein Itne Pagal Na Hona. Ho Sakta hy Wo Tumhari Manzil na ho. Us ki Muskurahat ko Izhar-e-Mohabbat... http://t.co/ratwt8gBbu,1
RT @SonuNigamForum: RT @spinsterHridila: @LoveUSonuji @sonunigam yeah..all those tweets making me super happy. .proud to be his pagal sonuh…,1
@akasha_khan out hai pagal.. U think he is high wid marijuana :p :D,1
@NerdyJarckles pagal sojahaoo abb :D,1
@KhanKiTigress ahan kahen bilkul pagal he na hou jaye??? hahaha,3
"People with lock Instagram accounts post links on Twitter. 
Pagal wagal tu nahi ho.",3
@safaa_khan321 @Luqman_sherry1 @JunaidBaig18  tum pagal #luqi,5
@iNationalSRKian @AngryMinu  pagal ho :( She is not of that kind yaar :( and tu reply kyun nahi kar raha mere mentions ko :(,2
@SeeIAmRamsha kya karun is pagal larki ka mn 😄,1
RT @rabnawazbaloch: jb se pasha gaya uska bacha pagal hogaya #IRejectPTI,6
@InRealLifeNow nendh urh gaye us ka so0ch socch k main pagal ho rha haun,0
@safaa_khan321 @JunaidBaig18 pagal pagal pagal :p,1
@IBeChurail pagal wagal ho gai ho kiaaaaaa,6
jb se pasha gaya uska bacha pagal hogaya #IRejectPTI,6
RT @GaganKaurS: #WeWantHarshIkaBack Tunnel ji ki Chaal Dekho..unki vision ki Majaal dekho ..kare yeh pagal dekho.. harshika fans ke dil tod…,6
